outbreak_id;code;focus_type;country;region;province;livestock_region;municipality;uvl;disease;no_of_affected_species;serotype;species;confirmation_date
2011/30_1;2011/30  ;Primario;España;ARAGÓN;TERUEL;HÍJAR;Castelnou;Teruel;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;20/12/2011
2011/10_2;2011/10  ;Primario;España;CASTILLA Y LEÓN;SALAMANCA;SEQUEROS;Sotoserrano;Salamanca;Lengua azul;1;1;Caprinos;19/12/2011
2011/9_2;2011/9   ;Secundario;España;EXTREMADURA;CÁCERES;CACERES;Casar de Cáceres;Badajoz;Lengua azul;1;1;Bovinos;22/11/2011
2011/8_2;2011/8   ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Saucedilla;Badajoz;Lengua azul;1;1;Bovinos;22/11/2011
2011/7_2;2011/7   ;Secundario;España;EXTREMADURA;CÁCERES;VALENCIA DE ALCANTARA;Membrío;Badajoz;Lengua azul;1;1;Bovinos;22/11/2011
2011/6_2;2011/6   ;Secundario;España;EXTREMADURA;CÁCERES;CORIA;Zarza la Mayor;Badajoz;Lengua azul;1;1;Bovinos;25/11/2011
2011/29_1;2011/29  ;Primario;España;EXTREMADURA;BADAJOZ;MERIDA;Zarza, La;Badajoz;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;13/06/2011
2011/28_1;2011/28  ;Primario;España;ARAGÓN;TERUEL;HÍJAR;Samper de Calanda;Teruel;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;21/11/2011
2011/5_4;2011/5   ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Carcaboso;Badajoz;Lengua azul;1;1;Bovinos;08/11/2011
2011/27_1;2011/27  ;Primario;España;ARAGÓN;ZARAGOZA;ZUERA;Leciñena;Zaragoza;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;27/09/2011
2011/26_1;2011/26  ;Primario;España;ARAGÓN;ZARAGOZA;ZARAGOZA;Zaragoza;Zaragoza;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;12/09/2011
2011/25_1;2011/25  ;Primario;España;CASTILLA Y LEÓN;ZAMORA;BERMILLO DE SAYAGO;Peñausende;Zamora;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;15/11/2011
2011/21_1;2011/21  ;Primario;España;VALENCIA;CASTELLÓN;LA PLANA ALTA;Castellón de la Plana/Castelló de la Plana;Castellón;Scrapie, Tembladera o Prúrigo Lumbar;2;;Caprinos, Ovinos;06/10/2011
2011/24_1;2011/24  ;Primario;España;CASTILLA Y LEÓN;ÁVILA;AREVALO;Nava de Arévalo;Ávila;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;04/11/2011
2011/23_1;2011/23  ;Primario;España;ANDALUCÍA;SEVILLA;OSUNA (CAMPIÑA/SIERRA SUR);Corrales, Los;Sevilla;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;10/10/2011
2011/5_3;2011/5   ;Secundario;España;ANDALUCÍA;CÁDIZ;LITORAL;Conil de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;20/10/2011
2011/4_4;2011/4   ;Secundario;España;ANDALUCÍA;CÁDIZ;LA JANDA;Vejer de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;20/10/2011
2011/3_4;2011/3   ;Secundario;España;ANDALUCÍA;CÁDIZ;LA JANDA;Barbate;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;20/10/2011
2011/22_1;2011/22  ;Primario;España;CASTILLA Y LEÓN;SEGOVIA;SANTA MARIA LA REAL DE NIEVA;Santa María la Real de Nieva;Segovia;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;18/10/2011
2011/4_3;2011/4   ;Primario;España;EXTREMADURA;CÁCERES;PLASENCIA;Malpartida de Plasencia;Badajoz;Lengua azul;1;1;Bovinos;05/10/2011
2011/20_1;2011/20  ;Primario;España;CASTILLA LA MANCHA;GUADALAJARA;SIGUENZA;Sigüenza;Guadalajara;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;08/08/2011
2011/2_4;2011/2   ;Secundario;España;ANDALUCÍA;CÁDIZ;LITORAL;Conil de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;30/09/2011
2011/19_1;2011/19  ;Primario;España;ARAGÓN;ZARAGOZA;ZUERA;Zuera;Zaragoza;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;19/09/2011
2011/18_1;2011/18  ;Primario;España;CASTILLA Y LEÓN;SEGOVIA;SANTA MARIA LA REAL DE NIEVA;Fuente el Olmo de Íscar;Segovia;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;07/09/2011
2011/17_1;2011/17  ;Primario;España;ANDALUCÍA;SEVILLA;LEBRIJA (LAS MARISMAS);Cuervo de Sevilla, El;Sevilla;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;12/09/2011
2011/16_1;2011/16  ;Primario;España;ANDALUCÍA;MÁLAGA;VELEZ-MALAGA (AXARQUÍA/COSTA DE MÁLAGA);Nerja;Málaga;Scrapie, Tembladera o Prúrigo Lumbar;1;;Caprinos;12/09/2011
2011/1_5;2011/1   ;Primario;España;ANDALUCÍA;CÁDIZ;LA JANDA;Barbate;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;08/09/2011
2011/5_2;2011/5   ;Primario;España;GALICIA;A CORUÑA;SANTIAGO;Boqueixón;Coruña;Encefalopatía espongiforme bovina;1;;Bovinos;06/09/2011
2011/15_1;2011/15  ;Primario;España;ARAGÓN;TERUEL;TERUEL;Teruel;Teruel;Scrapie, Tembladera o Prúrigo Lumbar;2;;Caprinos, Ovinos;22/07/2011
2011/14_1;2011/14  ;Primario;España;CASTILLA Y LEÓN;BURGOS;ARANDA DE DUERO;Milagros;Burgos;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;03/08/2011
2011/13_1;2011/13  ;Primario;España;EXTREMADURA;BADAJOZ;ZAFRA;Fuente de Cantos;Badajoz;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;01/08/2011
2011/12_1;2011/12  ;Primario;España;CASTILLA LA MANCHA;TOLEDO;QUINTANAR DE LA ORDEN;Lillo;Toledo;Scrapie, Tembladera o Prúrigo Lumbar;2;;Caprinos, Ovinos;26/07/2011
2011/1_4;2011/1   ;Primario;España;ANDALUCÍA;GRANADA;ORGIVA (ALPUJARRA/VALLE DE LECRIN);Lecrín;Granada;Enfermedad causada por el herpesvirus Koi;1;;Peces de cultivo;13/07/2011
2011/11_1;2011/11  ;Primario;España;CASTILLA Y LEÓN;ZAMORA;ZAMORA;Perdigón, El;Zamora;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;06/07/2011
2011/10_1;2011/10  ;Primario;España;ANDALUCÍA;MÁLAGA;ANTEQUERA (ANTEQUERA);Fuente de Piedra;Málaga;Scrapie, Tembladera o Prúrigo Lumbar;1;;Caprinos;04/07/2011
2011/9_1;2011/9   ;Primario;España;CATALUÑA;GIRONA;BAIX EMPORDA (LA BISBAL);Palau-sator;Girona;Scrapie, Tembladera o Prúrigo Lumbar;2;;Caprinos, Ovinos;18/05/2011
2011/4_2;2011/4   ;Primario;España;GALICIA;PONTEVEDRA;DEZA;Rodeiro;Pontevedra;Encefalopatía espongiforme bovina;1;;Bovinos;04/07/2011
2011/8_1;2011/8   ;Primario;España;NAVARRA;NAVARRA;IRURZUN;Larraun;Pamplona;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;08/06/2011
2011/7_1;2011/7   ;Primario;España;NAVARRA;NAVARRA;IRURZUN;Imotz;Pamplona;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;26/04/2011
2011/6_1;2011/6   ;Primario;España;CASTILLA LA MANCHA;CUENCA;BELMONTE;Carrascosa de Haro;Cuenca;Scrapie, Tembladera o Prúrigo Lumbar;2;;Caprinos, Ovinos;21/03/2011
2011/5_1;2011/5   ;Primario;España;MADRID;MADRID;EL ESCORIAL;Rozas de Madrid, Las;Madrid;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;23/03/2011
2011/3_3;2011/3   ;Primario;España;GALICIA;LUGO;A MARIÑA CENTRAL;Foz;Lugo;Encefalopatía espongiforme bovina;1;;Bovinos;06/04/2011
2011/4_1;2011/4   ;Primario;España;CASTILLA LA MANCHA;TOLEDO;MADRIDEJOS;Madridejos;Toledo;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;28/02/2011
2011/2_3;2011/2   ;Primario;España;GALICIA;PONTEVEDRA;DEZA;Rodeiro;Pontevedra;Encefalopatía espongiforme bovina;1;;Bovinos;22/03/2011
2011/1_3;2011/1   ;Primario;España;CASTILLA Y LEÓN;SALAMANCA;CIUDAD RODRIGO;Sancti-Spíritus;Ciudad Rodrigo;Encefalopatía espongiforme bovina;1;;Bovinos;15/03/2011
2011/3_2;2011/3   ;Secundario;España;ANDALUCÍA;CÁDIZ;LA JANDA;Vejer de la Frontera;Cádiz;Lengua azul;1;4;Bovinos;09/03/2011
2011/2_2;2011/2   ;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Castellar de la Frontera;Cádiz;Lengua azul;1;4;Bovinos;18/02/2011
2011/3_1;2011/3   ;Primario;España;EXTREMADURA;CÁCERES;LOGROSAN (ZORITA);Logrosán;Badajoz;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;25/02/2011
2011/1_2;2011/1   ;Secundario;España;CASTILLA Y LEÓN;SALAMANCA;BÉJAR;Valdelageve;Salamanca;Lengua azul;1;1;Silvestres (salvo jabalíes y aves);24/01/2011
2010/35_3;2010/35  ;Primario;España;ARAGÓN;ZARAGOZA;ZARAGOZA;Mediana de Aragón;Zaragoza;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;20/12/2010
2011/1_1;2011/1   ;Primario;España;EXTREMADURA;CÁCERES;LOGROSAN (ZORITA);Navezuelas;Badajoz;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;17/01/2011
2011/2_1;2011/2   ;Primario;España;EXTREMADURA;BADAJOZ;ZAFRA;Fuente de Cantos;Badajoz;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;14/01/2011
2010/34_3;2010/34  ;Primario;España;CATALUÑA;TARRAGONA;ALT CAMP ( VALLS );Mont-ral;Tarragona;Scrapie, Tembladera o Prúrigo Lumbar;1;;Caprinos;30/11/2010
2010/91_1;2010/91  ;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Castellar de la Frontera;Cádiz;Lengua azul;1;4;Silvestres (salvo jabalíes y aves);16/12/2010
2010/90_1;2010/90  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Torralba de Oropesa;Toledo;Lengua azul;1;1;Ovinos;23/11/2010
2010/36_2;2010/36  ;Secundario;España;ANDALUCÍA;SEVILLA;LEBRIJA (LAS MARISMAS);Lebrija;Sevilla;Fiebre del Nilo Occidental (West Nile);1;;Equidos;13/12/2010
2010/89_1;2010/89  ;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Tarifa;Cádiz;Lengua azul;1;4;Caprinos;16/11/2010
2010/88_1;2010/88  ;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Tarifa;Cádiz;Lengua azul;1;4;Ovinos;16/11/2010
2010/87_1;2010/87  ;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Tarifa;Cádiz;Lengua azul;1;4;Silvestres (salvo jabalíes y aves);22/11/2010
2010/86_1;2010/86  ;Primario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Tarifa;Cádiz;Lengua azul;1;8;Ovinos;16/11/2010
2010/33_3;2010/33  ;Primario;España;NAVARRA;NAVARRA;TAFALLA;Funes;Pamplona;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;18/11/2010
2010/35_2;2010/35  ;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPO DE GIBRALTAR;Barrios, Los;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;18/11/2010
2010/32_3;2010/32  ;Primario;España;ARAGÓN;ZARAGOZA;EJEA DE LOS CABALLEROS;Ejea de los Caballeros;Zaragoza;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;22/11/2010
2010/13_4;2010/13  ;Primario;España;GALICIA;PONTEVEDRA;DEZA;Rodeiro;Pontevedra;Encefalopatía espongiforme bovina;1;;Bovinos;16/11/2010
2010/34_2;2010/34  ;Secundario;España;ANDALUCÍA;CÁDIZ;LITORAL;Sanlúcar de Barrameda;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;15/11/2010
2010/33_2;2010/33  ;Secundario;España;ANDALUCÍA;SEVILLA;LEBRIJA (LAS MARISMAS);Cabezas de San Juan, Las;Sevilla;Fiebre del Nilo Occidental (West Nile);1;;Equidos;15/11/2010
2010/74_1;2010/74  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Oropesa;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/73_1;2010/73  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Navalcán;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/72_1;2010/72  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Torrico;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/71_1;2010/71  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Valdeverdeja;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/70_1;2010/70  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Oropesa;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/84_1;2010/84  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Lagartera;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/83_1;2010/83  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Lagartera;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/81_1;2010/81  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Valdeverdeja;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/82_1;2010/82  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Calzada de Oropesa;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/80_1;2010/80  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Lagartera;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/79_1;2010/79  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Lagartera;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/78_1;2010/78  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Calzada de Oropesa;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/77_1;2010/77  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Oropesa;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/76_1;2010/76  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Torrico;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/75_1;2010/75  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Valdeverdeja;Toledo;Lengua azul;1;1;Ovinos;11/11/2010
2010/32_2;2010/32  ;Secundario;España;ANDALUCÍA;SEVILLA;LEBRIJA (LAS MARISMAS);Cuervo de Sevilla, El;Sevilla;Fiebre del Nilo Occidental (West Nile);1;;Equidos;05/11/2010
2010/69_1;2010/69  ;Secundario;España;CASTILLA Y LEÓN;ZAMORA;PUEBLA DE SANABRIA;Puebla de Sanabria;Zamora;Lengua azul;1;1;Silvestres (salvo jabalíes y aves);19/10/2010
2010/68_1;2010/68  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Saucedilla;Badajoz;Lengua azul;1;1;Bovinos;08/10/2010
2010/67_1;2010/67  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Saucedilla;Badajoz;Lengua azul;1;1;Bovinos;08/10/2010
2010/66_1;2010/66  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Gordo, El;Badajoz;Lengua azul;1;1;Bovinos;08/10/2010
2010/65_1;2010/65  ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Galisteo;Badajoz;Lengua azul;1;1;Ovinos;08/10/2010
2010/64_1;2010/64  ;Secundario;España;EXTREMADURA;CÁCERES;CORIA;Calzadilla;Badajoz;Lengua azul;1;1;Ovinos;08/10/2010
2010/63_1;2010/63  ;Secundario;España;EXTREMADURA;CÁCERES;CACERES;Garrovillas de Alconétar;Badajoz;Lengua azul;1;1;Ovinos;08/10/2010
2010/12_4;2010/12  ;Primario;España;GALICIA;A CORUÑA;BERGANTIÑOS;Coristanco;Coruña;Encefalopatía espongiforme bovina;1;;Bovinos;02/11/2010
2010/62_1;2010/62  ;Secundario;España;CASTILLA Y LEÓN;ÁVILA;CANDELEDA;Candeleda;Ávila;Lengua azul;1;1;Caprinos;18/10/2010
2010/61_1;2010/61  ;Secundario;España;CASTILLA Y LEÓN;ÁVILA;CANDELEDA;Candeleda;Ávila;Lengua azul;1;1;Caprinos;22/10/2010
2010/51_1;2010/51  ;Secundario;España;CASTILLA Y LEÓN;ÁVILA;CANDELEDA;Candeleda;Ávila;Lengua azul;1;1;Ovinos;28/10/2010
2010/50_1;2010/50  ;Secundario;España;CASTILLA Y LEÓN;ÁVILA;CANDELEDA;Candeleda;Ávila;Lengua azul;1;1;Ovinos;18/10/2010
2010/49_1;2010/49  ;Secundario;España;CASTILLA Y LEÓN;ÁVILA;CANDELEDA;Candeleda;Ávila;Lengua azul;1;1;Ovinos;22/10/2010
2010/60_1;2010/60  ;Secundario;España;EXTREMADURA;CÁCERES;CACERES;Hinojal;Badajoz;Lengua azul;1;1;Ovinos;20/10/2010
2010/59_1;2010/59  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Gordo, El;Badajoz;Lengua azul;1;1;Bovinos;20/10/2010
2010/58_1;2010/58  ;Secundario;España;EXTREMADURA;CÁCERES;CACERES;Garrovillas de Alconétar;Badajoz;Lengua azul;1;1;Ovinos;20/10/2010
2010/57_1;2010/57  ;Secundario;España;EXTREMADURA;CÁCERES;CACERES;Garrovillas de Alconétar;Badajoz;Lengua azul;1;1;Ovinos;20/10/2010
2010/56_1;2010/56  ;Secundario;España;EXTREMADURA;CÁCERES;CACERES;Casar de Cáceres;Badajoz;Lengua azul;1;1;Ovinos;20/10/2010
2010/55_1;2010/55  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Navalmoral de la Mata;Badajoz;Lengua azul;1;1;Ovinos;20/10/2010
2010/54_1;2010/54  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Jarandilla de la Vera;Badajoz;Lengua azul;1;1;Ovinos;20/10/2010
2010/53_1;2010/53  ;Secundario;España;EXTREMADURA;CÁCERES;VALENCIA DE ALCANTARA;Herreruela;Badajoz;Lengua azul;1;1;Ovinos;20/10/2010
2010/52_1;2010/52  ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Galisteo;Badajoz;Lengua azul;1;1;Ovinos;20/10/2010
2010/48_1;2010/48  ;Secundario;España;CASTILLA Y LEÓN;ÁVILA;CANDELEDA;Candeleda;Ávila;Lengua azul;1;1;Ovinos;14/10/2010
2010/47_1;2010/47  ;Secundario;España;CASTILLA Y LEÓN;ÁVILA;CANDELEDA;Candeleda;Ávila;Lengua azul;1;1;Ovinos;14/10/2010
2010/46_1;2010/46  ;Primario;España;MADRID;MADRID;NAVALCARNERO;Villamantilla;Madrid;Lengua azul;1;1;Caprinos;29/10/2010
2010/45_1;2010/45  ;Secundario;España;ANDALUCÍA;CÁDIZ;LA JANDA;Alcalá de los Gazules;Cádiz;Lengua azul;1;4;Caprinos;26/10/2010
2010/43_1;2010/43  ;Secundario;España;ANDALUCÍA;CÁDIZ;LA JANDA;Alcalá de los Gazules;Cádiz;Lengua azul;1;4;Caprinos;26/10/2010
2010/41_1;2010/41  ;Secundario;España;ANDALUCÍA;JAÉN;SANTIESTEBAN DEL PUERTO (EL CONDADO);Navas de San Juan;Jaén;Lengua azul;1;1;Bovinos;21/10/2010
2010/39_1;2010/39  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Alcolea de Tajo;Toledo;Lengua azul;1;1;Ovinos;26/10/2010
2010/40_1;2010/40  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Torrico;Toledo;Lengua azul;1;1;Ovinos;21/10/2010
2010/38_1;2010/38  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Oropesa;Toledo;Lengua azul;1;1;Ovinos;26/10/2010
2010/37_1;2010/37  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Lagartera;Toledo;Lengua azul;1;1;Ovinos;21/10/2010
2010/36_1;2010/36  ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Valdeverdeja;Toledo;Lengua azul;1;1;Ovinos;21/10/2010
2010/31_3;2010/31  ;Secundario;España;ANDALUCÍA;MÁLAGA;ESTEPONA (COSTA DE MALAGA);Estepona;Málaga;Fiebre del Nilo Occidental (West Nile);1;;Equidos;22/10/2010
2010/30_3;2010/30  ;Secundario;España;ANDALUCÍA;CÁDIZ;LA JANDA;Medina Sidonia;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;22/10/2010
2010/31_2;2010/31  ;Primario;España;EXTREMADURA;CÁCERES;CACERES;Cáceres;Badajoz;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;31/08/2010
2010/30_2;2010/30  ;Primario;España;EXTREMADURA;CÁCERES;VALENCIA DE ALCANTARA;Valencia de Alcántara;Badajoz;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;02/08/2010
2010/29_3;2010/29  ;Primario;España;EXTREMADURA;CÁCERES;VALENCIA DE ALCANTARA;Valencia de Alcántara;Badajoz;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;19/07/2010
2010/28_3;2010/28  ;Primario;España;CASTILLA Y LEÓN;ÁVILA;CANDELEDA;Candeleda;Ávila;Scrapie, Tembladera o Prúrigo Lumbar;1;;Ovinos;22/10/2010
2010/11_4;2010/11  ;Primario;España;EXTREMADURA;CÁCERES;PLASENCIA;Carcaboso;Badajoz;Encefalopatía espongiforme bovina;1;;Bovinos;06/10/2010
2010/10_4;2010/10  ;Primario;España;CASTILLA Y LEÓN;LEÓN;CARRIZO;Cimanes del Tejar;León;Encefalopatía espongiforme bovina;1;;Bovinos;20/10/2010
2010/35_1;2010/35  ;Secundario;España;EXTREMADURA;CÁCERES;CACERES;Garrovillas de Alconétar;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/10_3;2010/10  ;Primario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Oropesa;Toledo;Lengua azul;1;1;Ovinos;13/10/2010
2010/9_4;2010/9   ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Oropesa;Toledo;Lengua azul;1;1;Ovinos;13/10/2010
2010/8_4;2010/8   ;Secundario;España;CASTILLA LA MANCHA;TOLEDO;OROPESA;Oropesa;Toledo;Lengua azul;1;1;Ovinos;13/10/2010
2010/29_2;2010/29  ;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPIÑA;Jerez de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;15/10/2010
2010/28_2;2010/28  ;Secundario;España;ANDALUCÍA;CÁDIZ;CAMPIÑA;Jerez de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;15/10/2010
2010/27_3;2010/27  ;Secundario;España;ANDALUCÍA;CÁDIZ;LITORAL;Chiclana de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;15/10/2010
2010/26_3;2010/26  ;Secundario;España;ANDALUCÍA;CÁDIZ;LITORAL;Chiclana de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;15/10/2010
2010/25_3;2010/25  ;Secundario;España;ANDALUCÍA;CÁDIZ;LITORAL;Chiclana de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;15/10/2010
2010/24_3;2010/24  ;Secundario;España;ANDALUCÍA;CÁDIZ;LITORAL;Chiclana de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;15/10/2010
2010/23_3;2010/23  ;Secundario;España;ANDALUCÍA;CÁDIZ;LITORAL;Chiclana de la Frontera;Cádiz;Fiebre del Nilo Occidental (West Nile);1;;Equidos;15/10/2010
2010/34_1;2010/34  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Toril;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/33_1;2010/33  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Talayuela;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/32_1;2010/32  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Talayuela;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/31_1;2010/31  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Talayuela;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/30_1;2010/30  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Talayuela;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/29_1;2010/29  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Talayuela;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/27_2;2010/27  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Aldeanueva de la Vera;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/26_2;2010/26  ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Malpartida de Plasencia;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/25_2;2010/25  ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Zarza de Granadilla;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/24_2;2010/24  ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Plasencia;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/23_2;2010/23  ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Zarza de Granadilla;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/22_3;2010/22  ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Ahigal;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/28_1;2010/28  ;Secundario;España;EXTREMADURA;CÁCERES;NAVALMORAL DE LA MATA;Collado de la Vera;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
2010/21_3;2010/21  ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Carcaboso;Badajoz;Lengua azul;1;1;Bovinos;11/10/2010
2010/20_2;2010/20  ;Secundario;España;EXTREMADURA;CÁCERES;PLASENCIA;Malpartida de Plasencia;Badajoz;Lengua azul;1;1;Ovinos;11/10/2010
